title,url,date_parsed,topic,topic_label,embedding_x,embedding_y
NUCLEI INSTANCE SEGMENTATION AND CLASSIFICATION IN HISTOPATHOLOGY IMAGES WITH STARDIST,https://arxiv.org/pdf/2203.02284.pdf,2023-08-02 12:48:56+00:00,10,"Histopathology, Images, Learning",2.0428214,6.9194613
Multi-omic rejuvenation and life span extension on exposure to youthful circulation,https://www.nature.com/articles/s43587-023-00451-9,2023-07-28 14:14:09+00:00,14,"Aging, Age, Lifespan",7.161685,8.712757
Cancer-associated fibroblast classification in single-cell and spatial proteomics data,https://www.nature.com/articles/s41467-023-39762-1,2023-07-28 10:04:29+00:00,3,"Single, Single cell, Cell",4.224623,9.499913
Explainable multi-task learning for multi-modality biological data analysis,https://www.nature.com/articles/s41467-023-37477-x,2023-07-26 06:00:00+00:00,11,"Model, Ai, Data",0.9883279,6.5527754
Deep learning predicts patients outcome and mutations from digitized histology slides in gastrointestinal stromal tumor,https://www.nature.com/articles/s41698-023-00421-9,2023-07-24 19:23:45+00:00,6,"Deep, Deep learning, Learning",2.3716533,5.512457
Whole-body cellular mapping in mouse using standard IgG antibodies,https://www.nature.com/articles/s41587-023-01846-0,2023-07-23 16:32:45+00:00,2,"Human, Cell, Atlas",3.3674228,9.685238
Configurational entropy is an intrinsic driver of tissue structural heterogeneity,https://www.biorxiv.org/content/10.1101/2023.07.01.546933v1,2023-07-21 08:32:21+00:00,2,"Human, Cell, Atlas",2.5658202,10.036
The genetic architecture and evolution of the human skeletal form,https://www.science.org/doi/10.1126/science.adf8009,2023-07-21 08:28:27+00:00,2,"Human, Cell, Atlas",6.7266283,7.50355
Human BioMolecular Atlas Program (HuBMAP) papers,https://www.nature.com/collections/aihihijabe,2023-07-20 06:43:45+00:00,2,"Human, Cell, Atlas",2.2703195,9.258492
Segment Anything,https://arxiv.org/abs/2304.02643,2023-07-14 10:09:39+00:00,9,"Segmentation, Segment, Vision",1.1836364,8.105564
A prognostic risk score for development and spread of chronic pain,https://doi.org/10.1038/s41591-023-02430-4,2023-07-07 14:25:58+00:00,17,"Genetic, Risk, Gene",4.33067,5.8748817
High-plex immunofluorescence imaging and traditional histology of the same tissue section for discovering image-based biomarkers,https://www.nature.com/articles/s43018-023-00576-1,2023-06-30 14:25:51+00:00,16,"Imaging, Cell, Multiplexed",2.8944438,7.740529
MultiNicheNet: a flexible framework for differential cell-cell communication analysis from multi-sample multi-condition single-cell transcriptomics data,https://www.biorxiv.org/content/10.1101/2023.06.13.544751v1,2023-06-21 08:27:37+00:00,3,"Single, Single cell, Cell",4.3640337,8.898992
Aging Fly Cell Atlas identifies exhaustive aging features at cellular resolution,https://www.science.org/doi/10.1126/science.adg0934,2023-06-16 07:33:42+00:00,8,"Senescence, Senescent, Cell",7.3259916,8.766793
Spatially Resolved Gene Expression Prediction from H&E Histology Images via Bi-modal Contrastive Learning,https://arxiv.org/abs/2306.01859,2023-06-16 07:18:44+00:00,7,"Spatial, Transcriptomics, Spatial transcriptomics",3.2256854,7.0790496
Motif discovery algorithms in static and temporal networks: A survey,https://doi.org/10.1093/comnet/cnaa031,2023-06-12 07:28:24+00:00,4,"Graph, Networks, Graph neural",1.9957,9.576811
Senescent alveolar macrophages promote early- stage lung tumorigenesis,https://www.cell.com/cancer-cell/pdf/S1535-6108(23)00171-X.pdf,2023-06-02 08:08:24+00:00,19,"Cancer, Tumor, Spatial",6.2153807,10.071217
Cell-type-specific nuclear morphology predicts genomic instability and prognosis in multiple cancer types,https://www.biorxiv.org/content/10.1101/2023.05.15.539600v1,2023-05-17 11:07:24+00:00,19,"Cancer, Tumor, Spatial",4.5404663,10.3721695
dietary MUFAs and lifespan extension,https://www.nature.com/articles/s41556-023-01136-6,2023-05-16 15:41:09+00:00,14,"Aging, Age, Lifespan",7.922903,8.003668
scGPT: Towards Building a Foundation Model for Single-Cell Multi-omics Using Generative AI,,2023-05-08 06:37:37+00:00,13,"Omics, Spatial, Spatial omics",2.1144497,9.836963
Self-Supervised Learning of Phenotypic Representations from Cell Images with Weak Labels,https://arxiv.org/pdf/2209.07819.pdf,2023-05-05 12:03:17+00:00,16,"Imaging, Cell, Multiplexed",1.5096598,7.956689
DINOv2: Learning Robust Visual Features without Supervision,https://arxiv.org/abs/2304.07193,2023-05-05 12:02:40+00:00,9,"Segmentation, Segment, Vision",1.2433958,7.9915776
Heterogeneous aging across multiple organ systems and prediction of chronic disease and mortality,https://www.nature.com/articles/s41591-023-02296-6,2023-04-12 10:07:47+00:00,14,"Aging, Age, Lifespan",7.7053056,7.7689233
Multi-domain translation between single-cell imaging and sequencing data using autoencoders,https://www.nature.com/articles/s41467-020-20249-2,2023-04-03 06:00:00+00:00,16,"Imaging, Cell, Multiplexed",2.3308995,8.586212
Spatial Transcriptomics Analysis of Gene Expression Prediction using Exemplar Guided Graph Neural Network,https://www.biorxiv.org/content/10.1101/2023.03.30.534914v1.full.pdf+html,2023-04-02 14:11:20+00:00,7,"Spatial, Transcriptomics, Spatial transcriptomics",3.7924712,7.7927322
IMC-Denoise: a content aware denoising pipeline to enhance Imaging Mass Cytometry,https://www.nature.com/articles/s41467-023-37123-6,2023-03-29 06:42:00+00:00,16,"Imaging, Cell, Multiplexed",2.4179456,8.037801
In silico tissue generation and power analysis for spatial omics,https://www.nature.com/articles/s41592-023-01766-6,2023-03-29 06:42:00+00:00,13,"Omics, Spatial, Spatial omics",2.3356986,10.451791
"JUMP Cell Painting dataset: morphological impact of 136,000 chemical and genetic perturbations",https://www.biorxiv.org/content/10.1101/2023.03.23.534023v1,2023-03-27 19:25:07+00:00,2,"Human, Cell, Atlas",2.613607,8.880891
"Artificial-intelligence-based molecular classification of diffuse gliomas using rapid, label-free optical imaging",https://www.nature.com/articles/s41591-023-02252-4,2023-03-26 06:48:16+00:00,16,"Imaging, Cell, Multiplexed",2.3184156,7.866835
Deep learning-enabled virtual histological staining of biological samples,https://www.nature.com/articles/s41377-023-01104-7,2023-03-13 14:32:26+00:00,6,"Deep, Deep learning, Learning",2.5432384,6.675525
The human pathome shows sex specific aging patterns post-development,https://www.biorxiv.org/content/10.1101/2023.02.27.530179v1,2023-03-09 09:38:06+00:00,14,"Aging, Age, Lifespan",7.553502,8.088726
Self-supervised vision transformers accurately decode cellular state heterogeneity,https://www.biorxiv.org/content/10.1101/2023.01.16.524226v1,2023-02-17 14:11:58+00:00,16,"Imaging, Cell, Multiplexed",1.5267805,8.250701
SODB facilitates comprehensive exploration of spatial omics data,https://www.nature.com/articles/s41592-023-01773-7,2023-02-17 11:37:47+00:00,15,"Spatial omics, Spatial, Omics",1.8333056,10.539152
Correlated evolution of social organization and lifespan in mammals,https://www.nature.com/articles/s41467-023-35869-7,2023-02-03 19:18:06+00:00,14,"Aging, Age, Lifespan",7.36073,8.300466
Spatially resolved multiomics of human cardiac niches,https://www.biorxiv.org/content/10.1101/2023.01.30.526202v1,2023-02-02 16:32:43+00:00,13,"Omics, Spatial, Spatial omics",4.38933,7.427047
Single-cell spatial immune landscapes of primary and metastatic brain tumours,https://www.nature.com/articles/s41586-022-05680-3,2023-02-01 18:36:22+00:00,19,"Cancer, Tumor, Spatial",4.1759377,10.088087
Multiplexed 3D atlas of state transitions and immune interaction in colorectal cancer,https://doi.org/10.1016/j.cell.2022.12.028,2023-01-23 07:00:00+00:00,19,"Cancer, Tumor, Spatial",3.790176,10.302729
NIH SenNet Consortium to map senescent cells throughout the human lifespan to understand physiological health,https://www.nature.com/articles/s43587-022-00326-5,2023-01-02 12:45:46+00:00,8,"Senescence, Senescent, Cell",7.0289416,9.723952
Spatial proteomics in three-dimensional intact specimens,https://www.cell.com/cell/fulltext/S0092-8674(22)01465-9?rss=yes&utm_source=dlvr.it&utm_medium=twitter,2022-12-25 13:14:43+00:00,7,"Spatial, Transcriptomics, Spatial transcriptomics",3.4507723,8.915725
Cell-type-specific aging clocks to quantify aging and rejuvenation in neurogenic regions of the brain,https://www.nature.com/articles/s43587-022-00335-4 ,2022-12-20 19:38:39+00:00,12,"Aging, Clocks, Clock",8.670687,8.0981655
Graph neural networks learn emergent tissue properties from spatial molecular profiles,https://www.biorxiv.org/content/10.1101/2022.12.08.519537v1?,2022-12-13 08:26:14+00:00,4,"Graph, Networks, Graph neural",1.5197301,9.421777
Spatial biology of cancer evolution,https://www.nature.com/articles/s41576-022-00553-x,2022-12-12 08:37:17+00:00,19,"Cancer, Tumor, Spatial",4.1295547,10.520783
Development and validation of AI-based pre-screening of large bowel biopsies,https://www.medrxiv.org/content/10.1101/2022.11.30.22282859v1,2022-12-12 07:40:43+00:00,10,"Histopathology, Images, Learning",1.5827019,6.6724954
Computerized tumor-infiltrating lymphocytes density score predicts survival of patients with resectable lung adenocarcinoma,https://www.cell.com/iscience/fulltext/S2589-0042(22)01877-6#relatedArticles,2022-11-28 09:57:56+00:00,19,"Cancer, Tumor, Spatial",5.546727,10.294996
Modeling intercellular communication in tissues using spatial graphs of cells,https://www.nature.com/articles/s41587-022-01467-z,2022-10-28 08:20:16+00:00,2,"Human, Cell, Atlas",2.612808,10.010086
"Spatial genomics maps the structure, nature and evolution of cancer clones",https://doi.org/10.1038/s41586-022-05425-2,2022-11-10 08:13:18+00:00,19,"Cancer, Tumor, Spatial",4.3086305,10.567279
Contrastive learning of image- and structure based representations in drug discovery,http://schemas.microsoft.com/office/2004/12/omml,2022-11-09 15:09:09+00:00,1,"Discovery, Drug, Ai",3.0150492,5.7728124
CellSighter - A neural network to classify cells in highly multiplexed images,https://www.biorxiv.org/content/10.1101/2022.11.07.515441v1,2022-11-09 13:57:18+00:00,16,"Imaging, Cell, Multiplexed",1.7757974,8.294791
Morphology and gene expression profiling provide complementary information for mapping cell state,http://schemas.microsoft.com/office/2004/12/omml,2022-11-08 10:25:38+00:00,2,"Human, Cell, Atlas",2.8851595,9.038342
Multiplexed high-throughput immune cell imaging reveals molecular health-associated phenotypes,http://schemas.microsoft.com/office/2004/12/omml,2022-11-07 08:56:53+00:00,16,"Imaging, Cell, Multiplexed",2.8368971,8.286123
MorphNet Predicts Cell Morphology from Single-Cell Gene Expression,https://www.biorxiv.org/content/10.1101/2022.10.21.513201v1,2022-10-24 11:28:04+00:00,3,"Single, Single cell, Cell",3.6355615,9.087123
Omnipose: a high-precision morphology-independent solution for bacterial cell segmentation,https://www.nature.com/articles/s41592-022-01639-4,2022-10-19 17:25:35+00:00,13,"Omics, Spatial, Spatial omics",1.4535625,8.570351
Spatial epitope barcoding reveals clonal tumor patch behaviors,https://www.sciencedirect.com/science/article/pii/S1535610822004433,2022-10-17 07:05:46+00:00,19,"Cancer, Tumor, Spatial",4.0957274,10.614761
Aquila: a spatial omics database and analysis platform,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkac874/6761736,2022-10-19 16:52:32+00:00,15,"Spatial omics, Spatial, Omics",1.8185563,10.560894
Weighted Genetic Risk Scores and Prediction of Weight Gain in Solid Organ Transplant Populations,https://doi.org/10.1371/journal.pone.0164443,2026-04-22 09:30:07+00:00,17,"Genetic, Risk, Gene",4.8903923,6.591565
HIBOU: A FAMILY OF FOUNDATIONAL VISION TRANSFORMERS FOR PATHOLOGY,https://arxiv.org/pdf/2406.05074,2024-06-10 09:48:03+00:00,18,"Pathology, Foundation, Foundation model",0.7729286,5.96111
An MRI Deep Learning Model Predicts Outcome in Rectal Cancer,https://pubs.rsna.org/doi/10.1148/radiol.222223,2023-09-04 08:30:01+00:00,6,"Deep, Deep learning, Learning",2.3899493,5.3341017
A Multimodal Generative AI Copilot for Human Pathology,https://www.nature.com/articles/s41586-024-07618-3,2024-06-13 07:34:43+00:00,11,"Model, Ai, Data",1.0902936,7.1622925
Thymic health consequences in adults,https://www.nature.com/articles/s41586-026-10242-y,2026-03-23 09:19:34+00:00,5,"Aging, Ageing, Tissue",6.7735996,8.948628
Robust phenotyping of highly multiplexed tissue imaging data using pixel-level clustering,https://www.nature.com/articles/s41467-023-40068-5,2023-08-02 12:47:54+00:00,16,"Imaging, Cell, Multiplexed",2.3529437,8.258424
Towards a Visual-Language Foundation Model for Computational Pathology,https://arxiv.org/abs/2307.12914,2023-07-27 10:36:55+00:00,18,"Pathology, Foundation, Foundation model",0.76184064,5.854848
Prediction of recurrence risk in endometrial cancer with multimodal deep learning,https://www.nature.com/articles/s41591-024-02993-w,2024-05-24 20:15:58+00:00,6,"Deep, Deep learning, Learning",2.426051,5.335443
SpatialData: an open and universal data framework for spatial omics,https://www.nature.com/articles/s41592-024-02212-x,2024-03-20 21:38:27+00:00,15,"Spatial omics, Spatial, Omics",1.7821645,10.557846
Towards Deep Cellular Phenotyping in Placental Histology,https://arxiv.org/pdf/1804.03270,2024-06-14 09:04:40+00:00,2,"Human, Cell, Atlas",3.2498527,7.400258
High-plex imaging of RNA and proteins at subcellular resolution in fixed tissue by spatial molecular imaging,https://doi.org/10.1038/s41587-022-01483-z,2022-10-12 07:23:27+00:00,16,"Imaging, Cell, Multiplexed",3.179468,8.266589
Machine Learning based histology phenotyping to investigate the epidemiologic and genetic basis of adipocyte morphology and cardiometabolic traits,https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1008044,2024-06-14 09:01:42+00:00,17,"Genetic, Risk, Gene",3.7922573,6.585103
AnnoSpat annotates cell types and quantifies cellular arrangements from spatial proteomics,https://www.nature.com/articles/s41467-024-47334-0,2024-05-07 08:49:48+00:00,7,"Spatial, Transcriptomics, Spatial transcriptomics",3.5066547,9.197845
SpatialCells: Automated Profiling of Tumor Microenvironments with Spatially Resolved Multiplexed Single-Cell Data,https://www.biorxiv.org/content/10.1101/2023.11.10.566378v1.full.pdf,2023-11-15 11:52:35+00:00,19,"Cancer, Tumor, Spatial",3.7889936,9.910937
Loss of epigenetic information as a cause of mammalian aging,https://www.cell.com/cell/fulltext/S0092-8674(22)01570-7,2023-01-13 10:01:58+00:00,5,"Aging, Ageing, Tissue",8.088282,9.0367565
Transcriptomic analysis reveals a tissue-specific loss of identity during ageing and cancer,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09756-w,2023-11-13 09:49:42+00:00,5,"Aging, Ageing, Tissue",7.605183,8.95755
Comparison and Optimization of Cellular Neighbor Preference Methods for Quantitative Tissue Analysis,https://www.biorxiv.org/content/10.1101/2025.03.31.646289v2.full.pdf,2025-04-16 13:31:59+00:00,2,"Human, Cell, Atlas",3.239391,8.74748
Using sequences of life-events to predict human lives,https://www.nature.com/articles/s43588-023-00573-5,2024-01-10 08:52:10+00:00,11,"Model, Ai, Data",7.337821,7.4866343
Heterochronic parabiosis reprograms the mouse brain transcriptome by shifting aging signatures in multiple cell types,https://www.nature.com/articles/s43587-023-00373-6,2023-03-31 12:15:53+00:00,5,"Aging, Ageing, Tissue",8.090157,8.562856
Spatial resolution of cellular senescence dynamics in human colorectal liver metastasis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10352575/,2024-10-11 12:07:00+00:00,8,"Senescence, Senescent, Cell",7.3150363,8.957849
The revolution in high-throughput proteomics and AI,https://www.science.org/doi/10.1126/science.ads5749,2024-10-02 07:10:22+00:00,1,"Discovery, Drug, Ai",3.3384674,8.968327
An atlas of the aging mouse proteome reveals the features of age-related post-transcriptional dysregulation,https://www.nature.com/articles/s41467-024-52845-x,2024-10-02 08:49:13+00:00,5,"Aging, Ageing, Tissue",8.196808,8.558217
High-dimensional phenotyping to define the genetic basis of cellular morphology,https://www.nature.com/articles/s41467-023-44045-w,2024-01-12 12:27:30+00:00,2,"Human, Cell, Atlas",2.8833969,9.006001
A new approach to the concept and computation of biological age,https://www.sciencedirect.com/science/article/pii/S0047637405002654?via%3Dihub,2024-04-09 07:18:40+00:00,14,"Aging, Age, Lifespan",7.5957923,7.422444
Self-supervised learning for characterising histomorphological diversity and spatial RNA expression prediction across 23 human tissue types,https://www.biorxiv.org/content/10.1101/2023.08.22.554251v1.full,2024-04-24 12:00:05+00:00,7,"Spatial, Transcriptomics, Spatial transcriptomics",3.2806094,7.149701
Real-world deployment of a fine-tuned pathology foundation model for lung cancer biomarker detection,https://www.nature.com/articles/s41591-025-03780-x,2025-07-17 12:27:16+00:00,18,"Pathology, Foundation, Foundation model",1.1982143,6.2300243
Inhaled particulate accumulation with age impairs immune function and architecture in human lung lymph nodes,https://www.nature.com/articles/s41591-022-02073-x,2022-12-27 14:09:34+00:00,5,"Aging, Ageing, Tissue",7.0714173,9.101138
SpatialAgent: An autonomous AI agent for spatial biology,https://www.biorxiv.org/content/10.1101/2025.04.03.646459v1,2025-07-24 18:24:39+00:00,15,"Spatial omics, Spatial, Omics",2.020487,7.6254115
Deep learning-based phenotyping reclassifies combined hepatocellular-cholangiocarcinoma,https://doi.org/10.1038/s41467-023-43749-3,2023-12-20 09:12:19+00:00,6,"Deep, Deep learning, Learning",2.500133,5.615347
Segmentation by Factorization: Unsupervised Semantic Segmentation for Pathology by Factorizing Foundation Model Features,https://arxiv.org/pdf/2409.05697,2024-10-14 12:41:07+00:00,18,"Pathology, Foundation, Foundation model",1.3741379,6.4164023
Predicting survival from colorectal cancer histology slides using deep learning: A retrospective multicenter study,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1002730,2024-08-05 08:11:57+00:00,6,"Deep, Deep learning, Learning",2.273631,5.341062
Data-driven Nucleus Subclassification on Colon H&E using Style-transferred Digital Pathology,https://arxiv.org/pdf/2407.06116,2024-07-09 08:04:15+00:00,10,"Histopathology, Images, Learning",2.0798283,6.632418
Cross-ancestry genome-wide association studies of brain imaging phenotypes,https://www.nature.com/articles/s41588-024-01766-y,2024-08-26 10:20:55+00:00,17,"Genetic, Risk, Gene",5.018878,6.9795704
Single-cell morphological and topological atlas reveals the ecosystem diversity of human breast cancer,https://www.nature.com/articles/s41467-023-42504-y,2023-11-01 08:37:43+00:00,19,"Cancer, Tumor, Spatial",4.190478,10.359682
A foundation model for generalizable disease detection from retinal images,https://www.nature.com/articles/s41586-023-06555-x,2023-09-21 07:32:18+00:00,18,"Pathology, Foundation, Foundation model",0.9382432,6.3019605
A human embryonic limb cell atlas resolved in space and time,https://www.nature.com/articles/s41586-023-06806-x,2023-12-07 14:35:48+00:00,2,"Human, Cell, Atlas",2.4404469,9.396132
Determinants of telomere length across human tissues,https://www.science.org/doi/full/10.1126/science.aaz6876,2024-01-10 13:17:34+00:00,0,"Telomere, Telomere length, Length",6.4064417,6.3605247
Spatial RNAseq and histology analysis,https://www.nature.com/articles/s41551-020-0578-x,2023-03-17 10:44:04+00:00,7,"Spatial, Transcriptomics, Spatial transcriptomics",3.7384782,7.7872853
Unifying pairwise interactions in complex dynamics,https://www.nature.com/articles/s43588-023-00519-x,2023-09-27 08:17:25+00:00,15,"Spatial omics, Spatial, Omics",3.0903025,9.823243
Unraveling cradle-to-grave disease trajectories from multilayer comorbidity networks,https://www.nature.com/articles/s41746-024-01015-w,2024-03-11 07:00:00+00:00,17,"Genetic, Risk, Gene",4.7553787,6.14367
4M-21: An Any-to-Any Vision Model for Tens of Tasks and Modalities,https://arxiv.org/pdf/2406.09406,2024-06-28 13:33:09+00:00,9,"Segmentation, Segment, Vision",0.9077489,7.843986
Inference of single cell profiles from histology stains with the Single-Cell omics from Histology Analysis Framework (SCHAF),https://www.biorxiv.org/content/10.1101/2023.03.21.533680v1,2023-03-27 08:52:28+00:00,3,"Single, Single cell, Cell",2.7915914,8.502935
Molecular and spatial signatures of mouse brain aging at single-cell resolution,https://www.cell.com/cell/fulltext/S0092-8674(22)01523-9,2023-01-02 19:00:30+00:00,8,"Senescence, Senescent, Cell",8.059104,8.581754
GDF3 promotes adipose tissue macrophage-mediated inflammation via altered chromatin accessibility during aging,https://www.biorxiv.org/content/10.1101/2024.09.23.614375v1,2024-11-14 08:30:32+00:00,5,"Aging, Ageing, Tissue",7.6163473,9.03369
[dataset] Registered multi-device/staining histology image dataset for domain-agnostic machine learning models,https://www.nature.com/articles/s41597-024-03122-5,2025-04-22 14:38:37+00:00,10,"Histopathology, Images, Learning",2.6312857,6.801873
Brain Imaging Generation with Latent Diffusion Models,https://link.springer.com/chapter/10.1007/978-3-031-18576-2_12,2023-07-13 14:19:42+00:00,11,"Model, Ai, Data",2.4980972,7.788413
Fungi and bacteria in cancer,https://www.nature.com/articles/s41586-020-2095-1,2023-10-19 10:45:15+00:00,19,"Cancer, Tumor, Spatial",4.1884747,10.595746
A benchmarking crisis in biomedical machine learning,https://www.nature.com/articles/s41591-025-03637-3,2025-04-09 07:13:51+00:00,11,"Model, Ai, Data",0.92940265,6.6006827
Cellular deconvolution of GTEx tissues powers discovery of disease and cell-type associated regulatory variants,https://www.nature.com/articles/s41467-020-14561-0,2023-08-29 16:01:02+00:00,17,"Genetic, Risk, Gene",4.8445263,6.9749703
Layer-specific changes in sensory cortex across the lifespan in mice and humans,https://www.nature.com/articles/s41593-025-02013-1,2025-08-13 06:03:31+00:00,14,"Aging, Age, Lifespan",8.347512,7.831259
Computational screen to identify potential targets for immunotherapeutic identification and removal of senescence cells,http://www.cemm.at/,2023-05-08 06:31:14+00:00,8,"Senescence, Senescent, Cell",7.264046,9.597631
On the visual analytic intelligence of neural networks,https://www.nature.com/articles/s41467-023-41566-2,2023-10-03 10:48:32+00:00,11,"Model, Ai, Data",0.830174,7.7190757
Epigenetic ageing clocks: statistical methods and emerging computational challenges,https://www.nature.com/articles/s41576-024-00807-w,2025-01-14 22:07:18+00:00,12,"Aging, Clocks, Clock",8.504199,8.908715
Linking histology and molecular state across human tissues,https://www.biorxiv.org/content/10.1101/2022.06.10.495669v1.full.pdf,2023-04-03 06:44:16+00:00,2,"Human, Cell, Atlas",3.2241113,7.535108
SAM 3: Segment Anything with Concepts,https://openreview.net/pdf?id=r35clVtGzw,2025-10-13 07:00:00+00:00,11,"Model, Ai, Data",0.9039554,7.929773
Multimodal spatiotemporal phenotyping of human retinal organoid development,https://www.nature.com/articles/s41587-023-01747-2,2023-05-12 08:13:37+00:00,2,"Human, Cell, Atlas",3.0717285,9.154461
High-throughput telomere length measurement at nucleotide resolution using the PacBio high fidelity sequencing platform,https://www.nature.com/articles/s41467-023-35823-7,2023-02-17 09:45:33+00:00,0,"Telomere, Telomere length, Length",6.396906,6.346685
qmap,,2024-07-25 19:34:43+00:00,11,"Model, Ai, Data",1.2254475,7.4445157
Tracing colorectal malignancy transformation from cell to tissue scale,https://www.biorxiv.org/content/10.1101/2025.06.23.660674v1,2025-07-01 11:32:10+00:00,19,"Cancer, Tumor, Spatial",2.425078,6.5934806
Spatial multimodal analysis of transcriptomes and metabolomes in tissues,https://www.nature.com/articles/s41587-023-01937-y,2023-09-05 08:31:16+00:00,7,"Spatial, Transcriptomics, Spatial transcriptomics",3.9619753,8.360056
The molecular impact of cigarette smoking resembles aging across tissues,https://genomemedicine.biomedcentral.com/articles/10.1186/s13073-025-01485-x,2025-08-28 07:41:16+00:00,14,"Aging, Age, Lifespan",7.5313644,8.642133
Spatiotemporal transcriptome atlas of human embryos after gastrulation,https://www.nature.com/articles/s41586-026-10545-0,2026-05-28 08:42:24+00:00,7,"Spatial, Transcriptomics, Spatial transcriptomics",3.948691,8.176092
Universal transcriptomic hallmarks of mammalian ageing and mortality,https://www.nature.com/articles/s41586-026-10542-3,2026-05-28 08:43:04+00:00,5,"Aging, Ageing, Tissue",7.76405,8.717617
MORPHE: Bridging Image Generation and Spatial Omics for Tissue Synthesis,https://www.biorxiv.org/content/10.64898/2026.03.03.709377v2,2026-05-28 16:40:44+00:00,13,"Omics, Spatial, Spatial omics",2.377725,10.197318
Pan-cancer spatial atlas of tertiary lymphoid structures,https://www.science.org/doi/10.1126/science.adz2742,2026-05-29 07:37:27+00:00,19,"Cancer, Tumor, Spatial",4.1207275,10.087196
Cophenetic Spatial Topology Embedding reveals multiscale tissue architecture in spatial omics,https://www.biorxiv.org/content/10.64898/2026.05.26.727847v1,2026-06-01 06:00:00+00:00,13,"Omics, Spatial, Spatial omics",2.41803,10.343546
Thousandfold Expansion Microscopy,https://www.biorxiv.org/content/10.64898/2026.05.31.729018v1.full.pdf,2026-06-02 11:27:38+00:00,16,"Imaging, Cell, Multiplexed",1.4959949,8.314219
The Human Pleiotropic Map of GWAS Associations and Therapeutic Implications,https://doi.org/10.64898/2026.04.28.721048,2026-06-03 11:11:11+00:00,17,"Genetic, Risk, Gene",4.920903,6.412322
Integrated spatial proteomics of human PDAC uncovers an expanded tumour-immune-stroma spectrum with genomic associations,https://www.biorxiv.org/content/10.1101/2025.08.15.670565,2025-08-21 07:33:43+00:00,19,"Cancer, Tumor, Spatial",4.0583696,9.954399
Death-seq identifies regulators of cell death and senolytic therapies,https://www.cell.com/cell-metabolism/fulltext/S1550-4131(23)00303-0?s=03,2023-10-13 06:46:59+00:00,5,"Aging, Ageing, Tissue",7.174284,9.63544
DaX: Learning General Pathology Representations Across Scales,https://arxiv.org/pdf/2606.06983,2026-06-08 08:10:32+00:00,10,"Histopathology, Images, Learning",1.5856297,5.7413807
Plasma signals of lung tumor promotion for molecular cancer prevention,https://www.cell.com/cell/fulltext/S0092-8674(26)00522-2,2026-06-09 18:08:16+00:00,19,"Cancer, Tumor, Spatial",5.8432937,10.202057
Spatial biomarker discovery via interpretable semantic learning in histopathology,https://www.cell.com/cancer-cell/fulltext/S1535-6108(26)00259-X?,2026-06-12 12:56:00+00:00,10,"Histopathology, Images, Learning",2.8038747,7.0926266
Back to basics: Observed statistics are sufficient to predict drug responses,https://www.biorxiv.org/content/10.64898/2026.06.09.731197v1,2026-06-15 06:03:10+00:00,1,"Discovery, Drug, Ai",3.5117643,5.6889153
General-purpose large language models outperform specialized clinical AI tools on medical benchmarks,https://www.nature.com/articles/s41591-026-04431-5,2026-06-15 06:50:39+00:00,11,"Model, Ai, Data",0.8083677,7.1077027
The molecular asynchrony of single cells,https://www.biorxiv.org/content/10.64898/2026.06.02.729594v1.full,2026-06-15 08:13:16+00:00,3,"Single, Single cell, Cell",4.283202,9.155022
Machine-learning models based on histological images from healthy donors identify imageQTLs and predict chronological age,https://www.pnas.org/doi/10.1073/pnas.2423469122,2026-06-02 04:57:41+00:00,10,"Histopathology, Images, Learning",3.3954134,6.4999514
Prioritizing perturbation-responsive gene patterns using interpretable deep learning,https://www.nature.com/articles/s41467-025-61476-9,2026-06-02 05:01:30+00:00,6,"Deep, Deep learning, Learning",3.6483345,7.056995
Cracks in the Foundation: How Data-Hungry and Sensitive to Domain Shift are Vision Foundation Models for Computational Pathology?,https://www.medrxiv.org/content/10.64898/2026.01.06.25342815v1#p-5,2026-06-02 15:50:04+00:00,18,"Pathology, Foundation, Foundation model",0.7537692,6.0428715
A multimodal perturbation atlas defines the phenotypic resolution of cellular morphology,https://www.biorxiv.org/content/10.64898/2026.06.01.728087v1,2026-06-05 10:33:16+00:00,2,"Human, Cell, Atlas",2.7519917,9.020958
HESpotEx: a dual-stream deep learning framework for spot-level gene expression prediction from histological images,https://www.nature.com/articles/s43588-026-00992-0,2026-05-19 10:06:35+00:00,6,"Deep, Deep learning, Learning",3.1298428,6.946632
A Perturb-seq screen guided by species divergence uncovers pathways for collateral artery formation,https://www.biorxiv.org/content/10.64898/2026.04.29.721711v2,2026-05-19 10:09:54+00:00,17,"Genetic, Risk, Gene",4.9323807,7.5710554
Integrated multi-omics identifies distinct macrophage alterations during progression of metabolic dysfunction-associated steatohepatitis,https://www.nature.com/articles/s41588-026-02600-3,2026-05-19 10:10:36+00:00,13,"Omics, Spatial, Spatial omics",5.53503,9.510261
Differential Analysis of Gene Spatial Organisation with Minkowski Functionals and Tensors,https://www.biorxiv.org/content/10.64898/2026.05.12.724373v1,2026-05-19 10:11:03+00:00,7,"Spatial, Transcriptomics, Spatial transcriptomics",3.9693332,7.8176045
